image_id,cluster,link,host,title,clusterLabel
833284634,tractors,https://ee.linkedin.com/in/evelin-hillep-452420213,ee.linkedin.com,Evelin Hillep - CEO - Estonian Crop Protection Association | LinkedIn,Tractors
833284634,tractors,https://gbu-presnenskij.ru/elektronnoe-obraschenie/?u=crop-protection-acrestv-qq-ZXXyvZUX,gbu-presnenskij.ru,"Crop Protection AcresTV, 55% OFF | gbu-presnenskij.ru",Tractors
833284634,tractors,https://www.linkedin.com/pulse/crop-protection-chemicals-safeguarding-agricultural-steve-jason,www.linkedin.com,Crop Protection Chemicals: Safeguarding Agricultural Productivity,Tractors
833284634,tractors,https://www.futurefarming.com/tag/crop-protection/page/4/,www.futurefarming.com,crop protection Archives - Page 4 of 14 - Future Farming,Tractors
833284634,tractors,https://www.hummerag.com/expertise/crop-protection/,www.hummerag.com,Crop Protection - Agricultural Recruiter | Hummer,Tractors
833284634,tractors,https://do.iasca.aero/?i=crop-protection-chemicals-market-size-share-trends-forecast-2026-rr-QvYKD0iP,do.iasca.aero,"Crop Protection Chemicals Market Size, Share, Trends Forecast 2026",Tractors
1329309807,tractors,https://dgpu.org/?u=excess-fertilizer-use-and-soil-health-aa-AGm9bZUl,dgpu.org,"Excess Fertilizer Use And Soil Health, 44% OFF | dgpu.org",Tractors
1324890919,tractors,https://www.businessgreen.com/news/4175301/gas-price-penalty-british-farmers-hit-gbp-4bn-fertiliser-russias-invasion-ukraine,www.businessgreen.com,'Gas price penalty': British farmers hit by £1.4bn fertiliser bill since ...,Tractors
1324890919,tractors,https://esgnews.com/british-agriculture-faces-1-4-billion-fertiliser-cost-surge-post-ukraine-invasion/,esgnews.com,British Agriculture Faces £1.4 Billion Fertiliser Cost Surge Post ...,Tractors
1324890919,tractors,https://foodmatterslive.com/article/defra-develops-new-guidance-support-for-uk-farmers-fertiliser-price-inflation/,foodmatterslive.com,Defra develops new rules and support for farmers amidst fertiliser ...,Tractors
1324890919,tractors,https://esgnews.com/category/agriculture/,esgnews.com,Agriculture Archives - ESG News,Tractors
958953510,cultivations,https://www.migracje.gov.pl/?g=industrial-agriculture-theme-man-spraying-toxic-pesticides-insecticides-fruit-jj-qXwwnrIL,www.migracje.gov.pl,"Industrial Agriculture Theme Man Spraying Toxic Pesticides, 46% OFF",Cultivations
958953510,cultivations,https://newsroom.co.nz/2022/07/11/new-zealands-unpopular-pesticide-problem/,newsroom.co.nz,Why the French are right about our agriculture exports - Newsroom,Cultivations
958953510,cultivations,https://mudisaccomw.com/?s=industrial-agriculture-theme-man-spraying-toxic-pesticides-insecticides-fruit-ll-DPW2G4c8,mudisaccomw.com,"Industrial Agriculture Theme Man Spraying Toxic Pesticides, 53% OFF",Cultivations
958953510,cultivations,https://www.coleparmer.de/tech-article/chemical-pesticides-in-agriculture,www.coleparmer.de,Chemical Pesticides in Agriculture from Cole-Parmer Germany,Cultivations
958953510,cultivations,https://www.georgetown.edu/news/unearthing-a-better-way-to-use-pesticides-with-an-environmental-toxicologist/,www.georgetown.edu,Unearthing a Better Way to Use Pesticides - Georgetown University,Cultivations
958953510,cultivations,https://www.fedenatir.org/?y=hh-VJ7mP3FP,www.fedenatir.org,"Farming Pesticides: Their Use, Benefits, and Importance - FEDENATIR",Cultivations
1253886250,cultivations,https://www.reagent.co.uk/blog/using-less-hazardous-chemicals-in-manufacturing/,www.reagent.co.uk,Using Less Hazardous Chemicals In Manufacturing,Cultivations
1253886250,cultivations,https://blog.storemasta.com.au/compliance-problems-hazchem-store,blog.storemasta.com.au,Compliance problems in your HAZCHEM store - Storemasta Blog,Cultivations
1253886250,cultivations,http://www.chemicalsafetyfacts.org/health-and-safety/dig-into-the-chemistry-behind-gardening/,www.chemicalsafetyfacts.org,Dig Into the Chemistry Behind Gardening - Chemical Safety Facts,Cultivations
1253886250,cultivations,https://www.theguardian.com/environment/2023/jun/01/pesticide-firms-withheld-brain-toxicity-studies-from-eu-regulators-study-finds,www.theguardian.com,Pesticide firms withheld brain toxicity studies from EU regulators ...,Cultivations
1253886250,cultivations,https://www.theguardian.com/australia-news/2022/sep/29/how-can-i-reduce-my-pesticide-exposure-and-is-washing-fruit-and-vegetables-enough,www.theguardian.com,How can I reduce my pesticide exposure – and is washing fruit and ...,Cultivations
1253886250,cultivations,https://agisamerica.org/safer-more-sustainable-pest-management/,agisamerica.org,"Safer, more sustainable pest management - Agriculture is America",Cultivations
1253886250,cultivations,https://blog.storemasta.com.au/australias-reliance-on-pesticides,blog.storemasta.com.au,Australia's Reliance on Pesticides - Storemasta Blog,Cultivations
486394135,cultivations,https://www.shreeramfertilizer.com/how-do-you-use-shree-ram-fertilizer-to-control-insects-in-paddy/,www.shreeramfertilizer.com,How do you use Shree Ram Fertilizer to Control Insects in Paddy?,Cultivations
