username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count,link
ruellamerch_davaodelsur,Add to cart now!🛒💗 Brilliant Products and Perfect Formula😘💎Also Available Dark Detox Coffee at our Shopee Account @Bsei.pf011 #brilliantskinessentials #davaodelsurfranchisee #addtocartnow #brilliantskinlangsakalam #perfectlybrilliant🧪💎✨ #perfectformulabybrilliant,"brilliantskinessentials,davaodelsurfranchisee,addtocartnow,brilliantskinlangsakalam,perfectlybrilliant🧪💎✨,perfectformulabybrilliant",7114887883021995290,48,6706436817605888001,PH,10,1656563929,1,1014,https://www.tiktok.com/@ruellamerch_davaodelsur/video/7114887883021995290
vrtbrilliantmineraloil,Become a Distributor now! How to join? Message our FBpage: Brilliant Serpentina Coffee #fyp #xyzbca #slimming #detox #coffee  #serpentinacoffee #vrtbrilliant #whitening,"coffee,detox,fyp,whitening,slimming,xyzbca,serpentinacoffee,vrtbrilliant",7114878002139319578,5,6877432066930116609,PH,0,1656561629,6,197,https://www.tiktok.com/@vrtbrilliantmineraloil/video/7114878002139319578
maikee913,Lemon Cucumber Detox by @KetoBrew #ketobrew #ketobrewph #ketobrewdiet #ketobrewfitspiration #kbmicah @M I C A H 🇵🇭,"ketobrew,ketobrewph,ketobrewfitspiration,ketobrewdiet,kbmicah",7126618458942475546,52,7058741034381150210,PH,1,1659295186,1,207,https://www.tiktok.com/@maikee913/video/7126618458942475546
maikee913,Bulletproof dark coffe detox by @KetoBrew #ketobrew #ketobrewdiet #ketobrewfitspiration #healthyketobrew #kbmicah @M I C A H 🇵🇭,"ketobrew,healthyketobrew,ketobrewfitspiration,ketobrewdiet,kbmicah",7126602339607235867,49,6857025274643515393,PH,0,1659291423,3,210,https://www.tiktok.com/@maikee913/video/7126602339607235867
nursejorelle,Book Your Appointment Now Text or Call 09175121271 #Gluta #Drip #Botox #Fillers #LipoInjection #Keloid #Acne #Alopecia #Sclerotherapy #HormoneTherapy #Vaccines #SwabTest #NurseJorelle #GlutaDrip #HomeService #Whitening #Detox #Fertility #Health #Beauty #Medical #Aesthetics #Placenta #Vitamins #Collagen #Stemcell #ImmuneBooster #Healing #NoseLift #FaceLift #AntiAging #Infection #Slimming #Mesotherapy,"beauty,drip,health,detox,aesthetics,acne,infection,medical,alopecia,healing,whitening,botox,vitamins,fillers,vaccines,facelift,homeservice,placenta,collagen,antiaging,keloid,slimming,gluta,hormonetherapy,stemcell,fertility,noselift,glutadrip,immunebooster,mesotherapy,sclerotherapy,swabtest,lipoinjection,nursejorelle",7126559797712784666,16,6917488734020339714,PH,0,1659281509,0,525,https://www.tiktok.com/@nursejorelle/video/7126559797712784666
glowupskincare8,‼️GLOW UP DOME‼️Benefits of Glow Up Dome✅Skin purification✅Detoxification✅Weight loss✅Reduces cortisol to produce relaxation✅Burns 1200-1400 calories per hour ✅Stimulates the immune system✅Increases oxygenation of the blood✅Using Dome in 30minutes is equivalent to Swim for an hourWeightlifting 100times Run for an hourRide/Bike for an hour 100 sit-upsYoga 30minutesGlow Up Skin Care Clinic 📲0977-0480216📲0926-8188586‼️AFFORDABLE PRODUCTS & SERVICES WITH BEST RESULT‼️👍,,7126552584654998811,1,6917488734020339714,PH,0,1659279829,0,86,https://www.tiktok.com/@glowupskincare8/video/7126552584654998811
mommyy_m,another flavor from @ketobrew na napaka sarap ang lemon cucumber detox ma kaka adikan mo dahil hindi weird ang lasa nya ang dame pang health benifits kaya try nyo na 🤤 #mommyMapproved #ketobrew #ketobrewdiet #ketobrewfitspiration #healthyketobrew #detoxdrink,"detoxdrink,ketobrew,healthyketobrew,mommymapproved,ketobrewfitspiration,ketobrewdiet",7126545987002305818,57,7126546080958909211,PH,6,1659278294,2,646,https://www.tiktok.com/@mommyy_m/video/7126545987002305818
jinnnne7,"detox time⏳️will be out of socmed until i want to be back, who knows if i would like this life better. #socmeddetox",socmeddetox,7126516920181853466,22,7119597614618429442,PH,2,1659271524,0,229,https://www.tiktok.com/@jinnnne7/video/7126516920181853466
danabrahamblasco,detox time #fyp #selflove  #trending #detox,"detox,trending,selflove,fyp",7126502513200729371,9,6776506537545304065,PH,0,1659268171,1,21,https://www.tiktok.com/@danabrahamblasco/video/7126502513200729371
sangilajean,Forda meryenda ang ferson. Pero syempre kailangan bawiin ang kinain. #detoxiglow #detoxiglowcoffee #DGAdmirals,"detoxiglow,detoxiglowcoffee,dgadmirals",7126499260752842011,635,7126499284442237722,PH,9,1659267414,8,7359,https://www.tiktok.com/@sangilajean/video/7126499260752842011
dadibeejay,#Foryou #godisgood #happyandhealthy #respectandlove🤝🏻❤👈🏻  relax na relax single be like detoxifying 🌊🌊🌊☺️😉 yes sir!,"godisgood,foryou,happyandhealthy,respectandlove🤝🏻❤👈🏻",7126419323500907802,0,5000000001372947834,PH,0,1659248802,0,263,https://www.tiktok.com/@dadibeejay/video/7126419323500907802
_kylekaizer,toxic like detox 💔🔥 | #Burn #fyp,"burn,fyp",7126418992650095899,2,7086466517482949381,PH,0,1659248726,0,153,https://www.tiktok.com/@_kylekaizer/video/7126418992650095899
johnolivier_,"i just realized that i had night outs on all the weekends of july. august, please let me detoxify 😂 #FYP #Tiktok","tiktok,fyp",7126399212798905626,20,6596848528763390721,PH,1,1659244120,1,286,https://www.tiktok.com/@johnolivier_/video/7126399212798905626
nursevhing,I just wanna be close to you 😋😋😋😋🥰 lamian ged ehhhh. Vlog to follow soon. Pampering day #beautytips #beautytiktok #fyp #megan #detoxlightening #peeloffmask #TikTokAwards2022 #tiktoknurse #nurseoffdutybelike #ilovemylife💯🥰 #freefromtoxicpeople #positivevibes,"megan,positivevibes,fyp,beautytips,peeloffmask,tiktoknurse,beautytiktok,freefromtoxicpeople,nurseoffdutybelike,ilovemylife💯🥰,tiktokawards2022,detoxlightening",7126391877749820699,3,7094268628014877442,PH,0,1659242413,0,92,https://www.tiktok.com/@nursevhing/video/7126391877749820699
xelle20,MQ DETOX COFFEE 🥰😋#foodtiktok #foryoupage #tiktokph #fyp #mqcosmeticsph #detoxcoffee,"fyp,tiktokph,foryoupage,foodtiktok,detoxcoffee,mqcosmeticsph",7126376143069990171,3,7126376207981071131,PH,0,1659238748,1,421,https://www.tiktok.com/@xelle20/video/7126376143069990171
julieatem,Morning coffee with #detoxiglow #coffeelover #coffeeislife #fyp,"coffeeislife,fyp,coffeelover,detoxiglow",7126335376976792858,3,7124743865604573979,PH,0,1659229259,0,88,https://www.tiktok.com/@julieatem/video/7126335376976792858
vidavidz31,Happy sunday pips! 💪☕️ #workoutmom #fitmom #fatmom #consistency #motivated #fitness #fitnessgoal #workoutplan #workoutroutine #workoutequipment #coffee #thaikyo #thaikyomachiatto #detoxcoffee #collagencoffee #organiccoffee,"fitness,fitmom,coffee,motivated,workoutmom,workoutplan,consistency,fatmom,workoutroutine,fitnessgoal,workoutequipment,organiccoffee,detoxcoffee,collagencoffee,thaikyo,thaikyomachiatto",7126327477714144539,5,7088288000794200859,PH,0,1659227425,1,48,https://www.tiktok.com/@vidavidz31/video/7126327477714144539
teamserafinvlogs_says,Salamat sa Ariel Detox. Ngayon ay Bye to Paninilaw na and Hi to Ariel Detox ngayong back to school. It has Power Boosters na siguradong tanggal ang paninilaw ng uniform.  I nominate @tap.carmela to join the #ByePaninilawPUTIlitaw.  #PaidPartnership #Ad #Sponsored  @arieldetergentph  #ByePaninilawPUTILitaw,"ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138194332179270938,266,7138194293323254555,PH,5,1661990390,5,625,https://www.tiktok.com/@teamserafinvlogs_says/video/7138194332179270938
neziella_28,"Akala ko GOODBYE UNIFORM NA dahil sa paninilaw but thanks to ARIEL Detox, the only detergent na may Power Booster technology that prevents yellowing. Join the #ByePaninilawPutiLitaw challenge to win cash prizes!#ByePaninilawPUTILitaw Challenge accepted @MommyPehpot I challenge you @Kris_Tine 🇮🇹  #PaidPartnership #Ad #Sponsored @Ariel Detergent PH #ByePaninilawPUTILitaw","ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138193603070889242,111,7138193516290788123,PH,20,1661990222,6,344,https://www.tiktok.com/@neziella_28/video/7138193603070889242
tazzyzoey1282,Salamat sa Ariel Detox at masasabi ko nang Bye sa paninilaw ng mga uniform ng aking anak. Dahil may  maaasahan na akong kapartner sa pagpapaputi ng mga damit ang Ariel Detox because it has the Power Booster Technology that prevents and help to remove yellowing of my daughter's uniform. Kaya naman less worries sa mga mommy wais tulad ko laking tipid ko sa Ariel. 😍😊😉Kaya naman excited na pumasok ang aking anak sa school. Hello everyone I nominate mommy @Ginalyn Justado  to do the challenge #ByePaninilawPUTILitaw with Ariel Detox!#PaidPartnership#AD#Sponsored😊🥰 @Ariel Detergent PH,"ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138169656862412058,30,7133419410886232065,PH,5,1661984648,2,186,https://www.tiktok.com/@tazzyzoey1282/video/7138169656862412058
tazzyzoey1282,Salamat sa Ariel Detox at masasabi ko nang Bye sa paninilaw ng mga uniform ng aking anak. Dahil may  maaasahan na akong kapartner sa pagpapaputi ng mga damit ang Ariel Detox because it has the Power Booster Technology that prevents and help to remove yellowing of my daughter's uniform. Kaya naman less worries sa mga mommy wais tulad ko laking tipid ko sa Ariel. 😍😊😉Kaya naman excited na pumasok ang aking anak sa school. Hello everyone I nominate mommy @Ginalyn Justado   to do the challenge #ByePaninilawPUTILitaw with Ariel Detox!#PaidPartnership#AD#Sponsored😊🥰 @Ariel Detergent PH,"ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138166300014169371,77,7133419410886232065,PH,3,1661983873,2,268,https://www.tiktok.com/@tazzyzoey1282/video/7138166300014169371
m.q.cosmeticsandselfcare,#duet with @troyleeeen on IG ❤️🖤 #detoxiglow,"duet,detoxiglow",7138107246466190618,199,7131585138055793435,PH,27,1661970113,10,8835,https://www.tiktok.com/@m.q.cosmeticsandselfcare/video/7138107246466190618
imonicaaaa30,"Challenge accepted @mommypehpot   #ByePaninilawPUTILitaw sa Ariel Detox, the only detergent na may Power Booster technology that prevents yellowing. Join the #ByePaninilawPUTILitaw challenge to win cash prizes! #PaidPartnership #Ad #Sponsored @arieldetergentph #fyp #foryou #foryoupage #Ad ","ad,foryou,fyp,sponsored,paidpartnership,foryoupage,ByePaninilawPUTILitaw",7138106862074907930,120,7138106856194444059,PH,7,1661970023,5,1210,https://www.tiktok.com/@imonicaaaa30/video/7138106862074907930
cebubeautyshoppe,"We love Coffee, So we came up with the best possible flavor.  ✨😋 The combination of Organic Roasted Arabica coffee with Garcinia Cambogia, which helps in weight loss by suppressing your appetite, fat burner because of L-carnitine. Together these ingredients keep you feeling full after every sip! ☕️ Try DetoxiGlow today if you want to get slim and healthy! 💕 Get our Creamiest Coffee here!  Shopee: https://shopee.ph/stayingprettywithj Tiktok: cebubeautyshoppe   #DetoxiGlowCreamyMacchiato #detoxiglowcreamymacchiato #detoxiglow #DETOXIGLOW #detoxiglowcoffee #dgadmirals","detoxiglow,detoxiglowcreamymacchiato,detoxiglowcoffee,dgadmirals",7138097699240316186,0,7086563693013518338,PH,0,1661967890,0,8,https://www.tiktok.com/@cebubeautyshoppe/video/7138097699240316186
monjjseliva,"#ByePaninilawPUTILitaw challenge accepted @mommypehpot no paninilaw sa Ariel Detox, the only detergent na may power Booster Technology that prevents yellowing. Join the #ByePaninilawPUTILitaw Challenge to win Cash! #PaidPartnership #Ad #Sponsored @arieldetergentph  I nominate Mommy MARY Grace to do the #ByePaninilawPUTILitaw challenge .","ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138079645789998362,9,7138079634054384411,PH,4,1661963684,8,81,https://www.tiktok.com/@monjjseliva/video/7138079645789998362
careenysabel,"After ng samgyup, inom agad ng kape! 375 pesos only click niyo nalang ung yellow bag!💕 Mabibili rin sa distributor and reseller! #fyp #detoxiglow #dgadmirals #detoxiglowcoffee ","fyp,detoxiglow,detoxiglowcoffee,dgadmirals",7138066995571985690,79,7072513628145977346,PH,8,1661960737,18,1309,https://www.tiktok.com/@careenysabel/video/7138066995571985690
healthydetoxpatches,Healthy detox patches are all made from natural ingredients. Safe to use. #detox #nurse #healing #footdetoxpatch #detoxfootpads #footdetox #footcleanse ... #detoxpad #overnight #water #detox #footpads #detoxfootpads #scam #slimmingpatches,"water,detox,overnight,nurse,healing,scam,footpads,footdetox,footdetoxpatch,detoxfootpads,detoxpad,slimmingpatches,footcleanse",7138066828613438746,4,7086563693013518338,PH,0,1661960698,1,241,https://www.tiktok.com/@healthydetoxpatches/video/7138066828613438746
miss.beauty25,Pansies habhab pala to guys! 😁 No worries tayo kahit madame makaen dhil sa @thepassionatemainhub Lively green juice nila the best detox juice for me 😁😍 for 850 May 20 sachet na kayo ! #thepassionate #livelygreenjuice #joanaure #budolbyjho #minivlog #fyp #tiktok #food,"food,tiktok,fyp,minivlog,thepassionate,livelygreenjuice,budolbyjho,joanaure",7138065174740634907,13,6732298491797702657,PH,12,1661960313,25,129,https://www.tiktok.com/@miss.beauty25/video/7138065174740634907
mey.0509,"#ByePaninilawPUTILitaw Challenge accepted @MommyPehpot  No paninilaw sa Ariel Detox, The only detergent na may Power Booster technology that prevents yellowing. Join the #ByePaninilawPUTILitaw challenge to win cash prizes! #paidpartnership #ad #sponsored @Ariel Detergent PH ","ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138064686435650843,19,7138064696791403290,PH,1,1661960199,6,147,https://www.tiktok.com/@mey.0509/video/7138064686435650843
marjoriconchina,#ByePaninilawPUTILitaw challenge accepted @MommyPehpot no more paninilaw sa ariel detox  the only detergent na may power booster technology  that prevents yellowing join mommy  @prettyaikx11  to do #ByePaninilawPUTILitaw  challenge to win cash prizes! #paidpartnership  #ad #sponsored  @arieldetergentph,"ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138060183334292763,40,7138060189030304538,PH,10,1661959151,7,133,https://www.tiktok.com/@marjoriconchina/video/7138060183334292763
mamalotandcalia,"#ByePaninilawPUTILitaw Challenge Accepted @MommyPehpot 🥰 Dahil back to school na, no paninilaw ang uniform sa Ariel Detox! The only Detergent na may Power Booster technology that prevents yellowing. Kaya mommies join the #ByePaninilawPUTILitaw challenge to win cash prizes! #PaidPartnership #Ad #Sponsored @Ariel Detergent PH","ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138057803960257819,40,7133419410886232065,PH,16,1661958597,18,167,https://www.tiktok.com/@mamalotandcalia/video/7138057803960257819
babyzmamacon,"#ByePaninilawPUTILitawNo paninilaw sa Ariel Detox, the only detergent na may Power Booster technology that prevents yellowing. Mommies Join na rin kayo sa #ByePaninilawPutiLitaw challenge @arieldetergentph",ByePaninilawPUTILitaw,7138057243693567259,7,7138057251113208602,PH,1,1661958468,4,58,https://www.tiktok.com/@babyzmamacon/video/7138057243693567259
chevnalzka,#dojacat #detox #chevnalzka #manifestacion,"dojacat,detox,manifestacion,chevnalzka",7138056735113186587,47,6979129052535883777,PH,0,1661958353,0,1195,https://www.tiktok.com/@chevnalzka/video/7138056735113186587
nenneyawellness,"Considering a detox or cleanse? Watch my new video beforehand to learn what to STOP and START doing! For more videos, check out my YouTube channel @ Nenneya Wellness. New videos posted regularly! #wellness #holisticwellness #healthygut #gut #healthy #detox #detoxing #cleansing #coach #wellnesscoach #wellnesstips #wellnesstuesday","coach,healthy,detox,wellness,gut,cleansing,detoxing,wellnesscoach,holisticwellness,healthygut,wellnesstips,wellnesstuesday",7138055653809032475,1,7138055684758702874,PH,0,1661958097,0,8,https://www.tiktok.com/@nenneyawellness/video/7138055653809032475
iammherysamonte,#ByePaninilawPUTILitaw  challenge accepted @MommyPehpot No sa paninilaw yes to PUTING LITAW with ARIEL DETOX join the #ByePaninilawPUTILitaw challenge,ByePaninilawPUTILitaw,7138051215610367259,15,7138051237806672666,PH,2,1661957063,6,113,https://www.tiktok.com/@iammherysamonte/video/7138051215610367259
teamtamis,"#ByePaninilawPUTILitaw Challenge accepted @MommyPehpot No paninilaw sa Ariel Detox, the only detergent na may Power Booster technology that prevents yellowing. Join the #ByePaninilawPutiLitaw challenge to win cash prizes! #PaidPartnership #Ad #Sponsored @Ariel Detergent PH","ad,sponsored,paidpartnership,ByePaninilawPUTILitaw",7138050385729637659,78,7138050369023789850,PH,19,1661956870,12,156,https://www.tiktok.com/@teamtamis/video/7138050385729637659
angelbongolanserquina,Gandang Angel's Salon Rebond with Haircolor plus free Supreme Diamond Botox Brazillian Blowout and Detoxify Keratin #come#avail#try our PROMO's 😍😘😘,"try,come,avail",7149276747869981979,3,6715211888478652418,PH,0,1664570745,0,19,https://www.tiktok.com/@angelbongolanserquina/video/7149276747869981979
angelbongolanserquina,"Gandang Angel's Salon Home service at Roxas, Solano Nueva Vizcaya #Rebond#Haircolor#Botox #Brazillian#Detox🥰🥰🥰","haircolor,brazillian,botox,rebond,detox🥰🥰🥰",7149275886158662939,2,6877204202343368712,PH,0,1664570551,0,13,https://www.tiktok.com/@angelbongolanserquina/video/7149275886158662939
misz_yhu,Top secret drink for detoxifying #kagayaki #jessyandco #skinnybrew #teamclide,"kagayaki,skinnybrew,jessyandco,teamclide",7149252255202430234,15,242455899624386560,PH,2,1664565027,0,92,https://www.tiktok.com/@misz_yhu/video/7149252255202430234
