image_id,cluster,link,host,title,clusterLabel
901653798,organic_vegetables_fruits,https://man2pangandaran.sch.id/?y=cottingham-farm-%E2%80%93-certified-organic-producers-of-organic-vegetables-ww-Er9OOASD,man2pangandaran.sch.id,"Cottingham Farm – Certified Organic Producers Of Organic, 42% OFF",Organic vegetables fruits
901653798,organic_vegetables_fruits,https://northstateparent.com/resources/healthy-food-resources/community-supported-agriculture-csas-organic-produce-deliveries/,northstateparent.com,Community Supported Agriculture (CSAs) & Organic Produce ...,Organic vegetables fruits
901653798,organic_vegetables_fruits,https://www.orabasesolutions.com/?c=fresh-farm-deliveries-seasonal-fruit-veg-boxes-nn-vzEaprU2,www.orabasesolutions.com,Fresh Farm Deliveries Seasonal Fruit Veg Boxes - Orabase Solutions,Organic vegetables fruits
901653798,organic_vegetables_fruits,https://cropforecast.ca/?q=2024-vegetable-csa-rocky-branch-farm-zz-ZdG7Vnij,cropforecast.ca,2024 Vegetable CSA — Rocky Branch Farm - Crop Forecast Assistant,Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://www.irishtimes.com/life-style/gardening/2023/10/14/the-rewards-and-challenges-of-growing-your-own-food/,www.irishtimes.com,The rewards – and challenges – of growing your own food,Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://pamirenergy.com/?e=grow-your-own-food-10-reasons-to-start-a-ss-pJM6K9fZ,pamirenergy.com,"Grow Your Own Food: 10 Reasons To Start A Garden, 46% OFF",Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://kellogggarden.com/blog/growing/benefits-of-growing-your-own-food/,kellogggarden.com,Benefits of Growing Your Own Food | Kellogg Garden Organics™,Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://pamirenergy.com/?e=how-to-get-started-growing-your-own-food-ss-J0Qo9ws7,pamirenergy.com,"How To Get Started Growing Your Own Food, 51% OFF",Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://pamirenergy.com/?e=gardening-for-beginners-12-tips-for-growing-your-own-ss-oJgwRWIK,pamirenergy.com,Gardening for Beginners: 12 Tips for Growing Your Own Food Brightly,Organic vegetables fruits
1091697242,organic_vegetables_fruits,https://nextrealty.com.br/no-backyard-no-problem-how-to-grow-your-own-ll-4A3pRKuK,nextrealty.com.br,"No Backyard, No Problem: How To Grow Your Own Vegetables In",Organic vegetables fruits
