query,cluster,text,videosNumber,ids
air purifier,7,fy,7,7117620935255002373|7225766345772764422|7220713741858573574|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949
air purifier,7,foryoupage,23,7169248153902812422|7166637803013442843|7166272805489691909|7173415665817226502|7172545266812243206|7195956715265789190|7195866359291481349|7220713741858573574|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323|7288014754591952161|7299109827920284960|7318143742056156448|7094301951470472454|7196676928420498693|7196228434794761477|7219978896555494683
air purifier,7,foryourpage,4,7169248153902812422|7166637803013442843|7172545266812243206|7195866359291481349
air purifier,7,foryourpageofficiall,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,7,fypシ,7,7187349050620988677|7220677952642600198|7232254536369343770|7240471525822958875|7271913801769880865|7271629302037368096|7094301951470472454
air purifier,7,fypシ゚viral,3,7220677952642600198|7271913801769880865|7271629302037368096
air purifier,7,stof,4,7094301951470472454|7196676928420498693|7196228434794761477|7219978896555494683
air purifier,9,smokefree,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreezone,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreelife,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,rookvrij,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,rookvrijegeneratie,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreegeneration,13,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreefuture,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokelessashtray,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,rookvrijleven,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreeliving,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreespell,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,9,smokefreeenvironmentnow,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,astma,7,7104185909016300805|7241840687229013274|7260518174779510042|7094301951470472454|7104185909016300805|7241840687229013274|7260518174779510042
air purifier,10,ashtray,22,7260083491562343706|7291630522260901152|7286090568705346849|7225766345772764422|7220713741858573574|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7220365450130017541|7238942821871357211|7236677306872335643|7232254536369343770|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,ashtrays,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,ashtrayart,9,7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,ashtrayedit,3,7260083491562343706|7260083491562343706|7260083491562343706
air purifier,10,ashtraypov,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,asbakje,9,7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,10,ashtrayairpurifier,6,7291630522260901152|7286090568705346849|7291630522260901152|7286090568705346849|7291630522260901152|7286090568705346849
air purifier,11,schonelucht,8,7104185909016300805|7123636427644095750|7241840687229013274|7260518174779510042|7104185909016300805|7123636427644095750|7241840687229013274|7260518174779510042
air purifier,11,xyzbca,7,7153607822373145862|7220713741858573574|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7153607822373145862
air purifier,11,cigrate,13,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,12,christmas,4,7314276165584293152|7166637803013442843|7172545266812243206|7314276165584293152
air purifier,12,cadeau,4,7314276165584293152|7308455815042567457|7314276165584293152|7308455815042567457
air purifier,12,cadeautje,5,7309113621127253280|7308455815042567457|7309113621127253280|7309113621127253280|7308455815042567457
air purifier,12,december,5,7308455815042567457|7169248153902812422|7166637803013442843|7172545266812243206|7308455815042567457
air purifier,12,gift,7,7148623191156493573|7166637803013442843|7172545266812243206|7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,12,santa,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,noel,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,holidays,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmaseve,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasspirit,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,natale,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasmood,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasvibes,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmascountdown,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasdecorating,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasgift,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasornaments,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,christmasmagic,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,12,holidaydecor,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,13,mama,4,7158514711053470981|7313926716815101216|7158514711053470981|7313926716815101216
air purifier,13,belgium,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,14,huishouden,4,7158514711053470981|7260518174779510042|7158514711053470981|7260518174779510042
air purifier,14,dysonhome,4,7224143568800173339|7275414060437343520|7224143568800173339|7275414060437343520
air purifier,14,huisstofmijt,3,7241840687229013274|7094301951470472454|7241840687229013274
air purifier,14,environmentfriendly,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,14,environmentfriendlyproducts,13,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,14,homedecor,8,7068193450339945733|7169248153902812422|7166637803013442843|7164865621191068933|7172545266812243206|7200627163341638918|7295839982483279137|7299109827920284960
air purifier,14,younglivingessentialoils,3,7169248153902812422|7172545266812243206|7299109827920284960
air purifier,14,diffuseryoungliving,3,7169248153902812422|7172545266812243206|7299109827920284960
air purifier,14,modernhome,3,7200627163341638918|7199073356983864581|7276190636754210080
air purifier,14,homeessentials,6,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323|7276190636754210080|7276183381577059617
air purifier,14,amazonhomefavorites,3,7271913801769880865|7271629302037368096|7303521908773899552
air purifier,14,plants,3,7281730728105168161|7289016449975242016|7315376758428093728
air purifier,15,bestseller,4,7098601684628147462|7247476200560463131|7241269362798120219|7098601684628147462
air purifier,15,pollen,5,7109468559910112518|7241840687229013274|7094301951470472454|7109468559910112518|7241840687229013274
air purifier,15,funny,3,7104992907538550022|7220365450130017541|7104992907538550022
air purifier,15,dog,4,7104185909016300805|7301685197114821921|7104185909016300805|7301685197114821921
air purifier,15,pet,4,7104185909016300805|7301685197114821921|7104185909016300805|7301685197114821921
air purifier,15,studio,6,7188139726304595205|7299972785877585184|7308455815042567457|7188139726304595205|7299972785877585184|7308455815042567457
air purifier,15,salon,4,7188139726304595205|7299972785877585184|7188139726304595205|7299972785877585184
air purifier,15,viral,15,7217191929300176133|7204522629762469126|7220713741858573574|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7220443855835942149|7232254536369343770|7271913801769880865|7271629302037368096|7267957247882317088|7299109827920284960|7131098968758537477|7217191929300176133
air purifier,15,nederland,4,7233707382474427674|7300501306156911904|7233707382474427674|7300501306156911904
air purifier,15,sale,3,7309113621127253280|7309113621127253280|7309113621127253280
air purifier,15,korting,3,7309113621127253280|7309113621127253280|7309113621127253280
air purifier,15,love,5,7068193450339945733|7169248153902812422|7166637803013442843|7172545266812243206|7318143742056156448
air purifier,15,home,5,7068193450339945733|7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,usa,4,7068193450339945733|7169248153902812422|7166637803013442843|7172545266812243206
air purifier,15,gadgets,4,7068193450339945733|7200457718275050757|7208605012560235781|7225766345772764422
air purifier,15,snow,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,15,product,7,7169248153902812422|7166637803013442843|7172545266812243206|7200460010390850822|7200459176869612805|7195956715265789190|7195866359291481349
air purifier,15,nature,3,7166637803013442843|7171427638903344390|7176327359514135814
air purifier,15,tech,10,7202674137012194565|7202673874075454725|7202673850876792069|7200460010390850822|7200459176869612805|7200457718275050757|7199710248297352454|7195956715265789190|7195866359291481349|7208605012560235781
air purifier,15,gadget,9,7202674137012194565|7202673874075454725|7202673850876792069|7200460010390850822|7200459176869612805|7199710248297352454|7195956715265789190|7195866359291481349|7225766345772764422
air purifier,15,trending,12,7220713741858573574|7220677952642600198|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7232254536369343770|7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323|7299109827920284960
air purifier,15,game,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,instagram,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,couple,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,apple,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,decor,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,15,volcano,3,7259942991161330970|7259576428822269211|7259573709210455323
air purifier,15,oil,4,7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323
air purifier,16,luchtreiniger,70,7103875966858054917|7098978897898900742|7098601684628147462|7098345348480961798|7097149463302638853|7096757203272551685|7109468559910112518|7108744815336099077|7104992907538550022|7104931563854466309|7104185909016300805|7123636427644095750|7158822826806349061|7158822520102128901|7158514711053470981|7153607822373145862|7188139726304595205|7225993279412751643|7218326856733396230|7241840687229013274|7240807789159845146|7260518174779510042|7260083491562343706|7296129869476269344|7293230115796847904|7291630522260901152|7286090568705346849|7299972785877585184|7309113621127253280|7308455815042567457|7218326856733396230|7260083491562343706|7291630522260901152|7286090568705346849|7309113621127253280|7103875966858054917|7098978897898900742|7098601684628147462|7098345348480961798|7097149463302638853|7096757203272551685|7094301951470472454|7109468559910112518|7108744815336099077|7104992907538550022|7104931563854466309|7104185909016300805|7123636427644095750|7131098968758537477|7158822826806349061|7158822520102128901|7158514711053470981|7153607822373145862|7188139726304595205|7196676928420498693|7196228434794761477|7225993279412751643|7219978896555494683|7218326856733396230|7241840687229013274|7240807789159845146|7260518174779510042|7260083491562343706|7296129869476269344|7293230115796847904|7291630522260901152|7286090568705346849|7299972785877585184|7309113621127253280|7308455815042567457
air purifier,16,allergie,4,7104185909016300805|7299972785877585184|7104185909016300805|7299972785877585184
air purifier,16,allergieën,3,7104185909016300805|7094301951470472454|7104185909016300805
air purifier,16,pureair,4,7158514711053470981|7276190636754210080|7276183381577059617|7158514711053470981
air purifier,16,airbowl,6,7158514711053470981|7241840687229013274|7260518174779510042|7158514711053470981|7241840687229013274|7260518174779510042
air purifier,16,luchtreiniging,6,7158514711053470981|7188139726304595205|7299972785877585184|7158514711053470981|7188139726304595205|7299972785877585184
air purifier,16,airpurifier,82,7218326856733396230|7260083491562343706|7291630522260901152|7286090568705346849|7303465507280260384|7309113621127253280|7068603129268358405|7068600382594780422|7062416211488902406|7079956544904891654|7093357361758276870|7136094181260414214|7157232783797112069|7149905972822134021|7169248153902812422|7166637803013442843|7166272805489691909|7164865621191068933|7172545266812243206|7187537000684064006|7187349050620988677|7204522629762469126|7202674137012194565|7202673874075454725|7202673850876792069|7201377688227974405|7200627163341638918|7200460010390850822|7200459176869612805|7200457718275050757|7199710248297352454|7199073356983864581|7195956715265789190|7195866359291481349|7208605012560235781|7206251611084131589|7225766345772764422|7221883481066851590|7220713741858573574|7220677952642600198|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7220510949365599493|7220443855835942149|7219597214690102534|7218326856733396230|7217833302256946437|7238942821871357211|7236677306872335643|7236136964657794331|7230822845226536218|7230580030835871003|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7259040449422200090|7253423472829877531|7253410435377040666|7271855846487887136|7267957247882317088|7283086333390769440|7276190636754210080|7276183381577059617|7292078112723062048|7291630522260901152|7289016449975242016|7288014754591952161|7286090568705346849|7305077031228755232|7303521908773899552|7303465507280260384|7299109827920284960|7309113621127253280|7218326856733396230|7260083491562343706|7291630522260901152|7286090568705346849|7303465507280260384|7309113621127253280
air purifier,16,airpurifierrecommendation,14,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,16,lucht,4,7303465507280260384|7303465507280260384|7094301951470472454|7303465507280260384
air purifier,16,luchtreinger,3,7303465507280260384|7303465507280260384|7303465507280260384
air purifier,16,allergies,5,7299972785877585184|7201377688227974405|7305077031228755232|7301694960598846753|7299972785877585184
air purifier,16,luchtreinigers,3,7299972785877585184|7232287834248416513|7299972785877585184
air purifier,16,air,5,7079956544904891654|7093357361758276870|7195956715265789190|7195866359291481349|7221284849594748165
air purifier,16,aromatherapy,7,7169248153902812422|7164865621191068933|7172545266812243206|7200627163341638918|7299109827920284960|7171427638903344390|7176327359514135814
air purifier,16,aromaterapi,4,7169248153902812422|7164865621191068933|7172545266812243206|7299109827920284960
air purifier,16,cleanair,6,7199073356983864581|7301694960598846753|7094301951470472454|7196676928420498693|7196228434794761477|7219978896555494683
air purifier,16,luchtkwaliteit,3,7094301951470472454|7171427638903344390|7176327359514135814
air purifier,17,tiktokmademebuyit,33,7098601684628147462|7097149463302638853|7153607822373145862|7068193450339945733|7169248153902812422|7166637803013442843|7166272805489691909|7172545266812243206|7200460010390850822|7200459176869612805|7200457718275050757|7195956715265789190|7208605012560235781|7225766345772764422|7220713741858573574|7220677952642600198|7220664232948305157|7220663753304509702|7220630125526699269|7220536266276850949|7220443855835942149|7220365450130017541|7232254536369343770|7240471525822958875|7259942991161330970|7259578844586265882|7259576428822269211|7259573709210455323|7271855846487887136|7267957247882317088|7098601684628147462|7097149463302638853|7153607822373145862
air purifier,17,cleantok,5,7158514711053470981|7260518174779510042|7292078112723062048|7158514711053470981|7260518174779510042
air purifier,17,tiktoktrending,15,7260083491562343706|7291630522260901152|7286090568705346849|7238942821871357211|7236677306872335643|7247476200560463131|7243854603798711578|7241269362798120219|7260083491562343706|7259942991161330970|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,17,amazonfinds,18,7260083491562343706|7291630522260901152|7286090568705346849|7169248153902812422|7166637803013442843|7173415665817226502|7172545266812243206|7195956715265789190|7247476200560463131|7260083491562343706|7271913801769880865|7271855846487887136|7271629302037368096|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,17,tiktokproducts,12,7260083491562343706|7291630522260901152|7286090568705346849|7220443855835942149|7238942821871357211|7247476200560463131|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,17,amazonbestseller,10,7260083491562343706|7291630522260901152|7286090568705346849|7247476200560463131|7260083491562343706|7291630522260901152|7286090568705346849|7260083491562343706|7291630522260901152|7286090568705346849
air purifier,17,tiktok,11,7068193450339945733|7169248153902812422|7166637803013442843|7173415665817226502|7172545266812243206|7220443855835942149|7220365450130017541|7247476200560463131|7271913801769880865|7271629302037368096|7232287834248416513
air purifier,17,tik_tok,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,tiktoker,5,7169248153902812422|7166637803013442843|7172545266812243206|7271913801769880865|7271629302037368096
air purifier,17,tiktoknews,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,usatiktok,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,tiktokmusthave,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,amazonreview,4,7169248153902812422|7166637803013442843|7172545266812243206|7288014754591952161
air purifier,17,amazonmusthave,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,usatiktok🇺🇸♥️😘🤗,3,7169248153902812422|7166637803013442843|7172545266812243206
air purifier,17,amazonmusthaves,3,7173415665817226502|7201377688227974405|7271855846487887136
air purifier,17,tiktokviral,3,7247476200560463131|7243854603798711578|7241269362798120219
air purifier,18,copd,4,7241840687229013274|7260518174779510042|7241840687229013274|7260518174779510042
air purifier,19,prowin,10,7158514711053470981|7233707382474427674|7241840687229013274|7260518174779510042|7300501306156911904|7158514711053470981|7233707382474427674|7241840687229013274|7260518174779510042|7300501306156911904
air purifier,19,prowininternational,6,7158514711053470981|7233707382474427674|7300501306156911904|7158514711053470981|7233707382474427674|7300501306156911904
air purifier,19,urbanjungle,3,7281730728105168161|7280885452859641121|7315376758428093728
water purifier,2,water,6,7202978968247553285|7103136716059380997|7220874474495823109|7220510949365599493|7157276527640579333|7202978968247553285
water purifier,2,waterfilter,5,7202978968247553285|7220874474495823109|7220510949365599493|7157276527640579333|7202978968247553285
water purifier,2,waterzuiveraar,4,7202978968247553285|7157276527640579333|7202978968247553285|7231887272604339483
water purifier,2,waterpurifier,8,7206628810580659461|7220874474495823109|7220510949365599493|7235219910488526107|7234435320031268123|7228586533148806426|7264662463151459616|7157276527640579333
water quality,0,amsterdam,4,7184205129564835077|7251579949952339227|7184205129564835077|7251579949952339227
water quality,2,water,13,7093479032347577606|7134756439200976134|7251579949952339227|7110574432900353285|7144770258316922117|7199357182561897734|7213876122356878597|7230422305942375707|7294801355997236513|7093479032347577606|7134756439200976134|7160263228197489925|7251579949952339227
water quality,2,drinkwater,12,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7299434936107339041|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7299434936107339041
water quality,2,waterfilter,11,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7138353376592399621|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterdrinken,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,zuiverwater,12,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7251579949952339227|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7251579949952339227
water quality,2,waterfilters,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,wateruitdekraan,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterontharder,12,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7309535716839542048|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7309535716839542048
water quality,2,gezondwater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,genoegwaterdrinken,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterontharden,10,7191565290793225478|7191213154536279301|7197899008201854213|7259453129995947290|7309535716839542048|7191565290793225478|7191213154536279301|7197899008201854213|7259453129995947290|7309535716839542048
water quality,2,waterkwaliteit,22,7191565290793225478|7191213154536279301|7191096838672485637|7184205129564835077|7197899008201854213|7244200052590202118|7259453129995947290|7299434936107339041|7296957741476728097|7315727852358405409|7160263228197489925|7191565290793225478|7191213154536279301|7191096838672485637|7184205129564835077|7197899008201854213|7244200052590202118|7259453129995947290|7306809551255260449|7299434936107339041|7296957741476728097|7315727852358405409
water quality,2,gefilterdwater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterfilteren,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,gefilterdwaterdrinken,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,vitaalwater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,ewovitalityfilter,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterfiltersystemen,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,voldoendewaterdrinken,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,ewowater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,drinkwaterfilter,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,wereldwater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,gevitaliseerdwater,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,waterfiltersysteem,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,wateruitdekraandrinken,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,2,kraanwater,4,7251579949952339227|7309535716839542048|7251579949952339227|7309535716839542048
water quality,2,waterquality,4,7116883487310875910|7142503166058204422|7199357182561897734|7213876122356878597
water quality,4,quality,4,7093479032347577606|7144770258316922117|7230422305942375707|7093479032347577606
water quality,4,ewoclassic,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
water quality,6,foryou,5,7251579949952339227|7116883487310875910|7209191139537112325|7230422305942375707|7251579949952339227
water quality,7,aquarium,5,7061951457054051590|7116883487310875910|7142503166058204422|7209191139537112325|7252586742631501082
water quality,10,tiktok,3,7251579949952339227|7265605157033938208|7251579949952339227
water quality,11,nature,3,7134756439200976134|7259798627642608922|7134756439200976134
water quality,11,fy,3,7251579949952339227|7230422305942375707|7251579949952339227
water quality,11,fyp,4,7251579949952339227|7230422305942375707|7294801355997236513|7251579949952339227
water quality,14,koi,3,7124636712055180549|7061951457054051590|7124636712055180549
water quality,14,koifish,3,7124636712055180549|7061951457054051590|7124636712055180549
water quality,18,fitness,4,7134756439200976134|7251579949952339227|7134756439200976134|7251579949952339227
water quality,18,gezondheid,14,7134756439200976134|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7244200052590202118|7259453129995947290|7134756439200976134|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7244200052590202118|7259453129995947290
water quality,18,gezondleven,4,7134756439200976134|7296957741476728097|7134756439200976134|7296957741476728097
water quality,18,gezondeleefstijl,14,7134756439200976134|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7244200052590202118|7259453129995947290|7134756439200976134|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7244200052590202118|7259453129995947290
water quality,18,gezondelevensstijl,10,7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290|7191565290793225478|7191213154536279301|7191096838672485637|7197899008201854213|7259453129995947290
green washing,2,shell,7,7090893577722678533|7191389405398043910|7237059723260923162|7275816077681069344|7299788331263593761|7296942683224919329|7311694062363479329
